,Tên Sách,Ảnh bìa,Thể loại,Tác giả,Nội dung tóm tắt,Giá bìa,Công ty phát hành,Ngày xuất bản,Kích thước,Loại bìa,Số trang,Nhà xuất bản,Dịch Giả,Phiên bản,Lưu ý,Thương hiệu
93,Kĩ Năng Đọc Hiểu Chuyên sâu Tiếng Anh - Lưu Hoằng Trí,https://salt.tikicdn.com/cache/280x280/ts/product/a9/20/20/c5fe59dfe71aab3bba8908ee3a42b4c1.jpg,Ôn thi THPT quốc gia,Lưu Hoằng Trí,"Kĩ Năng Đọc Hiểu Chuyên sâu Tiếng Anh - Lưu Hoằng Trí Tiếng Anh ngày càng trở nên quan trọng trong hơn thời buổi hội nhập ngày nay. Đặc biệt trong đó, kĩ năng đọc hiểu đóng một vai trò quan trọng tr...",111000,Nhà Sách Hồng Ân,,,Bìa mềm,440,Nhà Xuất Bản Đại Học Quốc Gia Hà Nội,,,,
94,Combo Bứt Phá Điểm Thi Môn Tiếng Anh  - 2019 - Tích Hợp Video Bài Giảng + Thi Thử Online,https://salt.tikicdn.com/cache/280x280/ts/product/17/1d/32/0c0d416cce6ad72e0cf611a8a8c2eb6c.jpg,Ôn thi THPT quốc gia,Nhiều Tác Giả,Combo Bứt phá điểm thi môn Tiếng Anh 2019 - Phiên bản đặc biệtChắc Kiến Thức - Tư Duy Nhanh - Thi Là ĐỗCuốn sách là bộ tài liệu ôn thi đầy đủ và toàn vẹn nhất cho tất cả các em học sinh lớp 12...,241800,TKBooks,2018-01-12 00:00:00,19 x 26 cm,Bìa mềm,,,,,,
95,Combo Bứt Phá Điểm Thi Môn Hóa học - 2019 - Tích Hợp Video Bài Giảng + Thi Thử Online,https://salt.tikicdn.com/cache/280x280/ts/product/36/1f/76/2fe3b8dc5f1b157de27fe5840b30bee5.jpg,Ôn thi THPT quốc gia,Nhiều Tác Giả,Combo Bứt phá điểm thi môn Hóa Học 2019 - Phiên bản đặc biệtChắc Kiến Thức - Tư Duy Nhanh - Thi Là ĐỗCuốn sách là bộ tài liệu ôn thi Hóa Học đầy đủ và toàn vẹn nhất cho tất cả các em học sinh l...,214000,TKBooks,2018-01-12 00:00:00,19 x 26 cm,Bìa mềm,,,,,,
96,Làm Chủ Môn Toán Trong 30 Ngày - Giải Tích 12 (Quyển 2),https://salt.tikicdn.com/cache/280x280/ts/product/33/e7/f0/fb7a1e316826a65b8110be2e6a32a21a.jpg,Ôn thi THPT quốc gia,Nhiều Tác Giả,Làm Chủ Môn Toán Trong 30 Ngày - Giải Tích 12 (Quyển 2) tiếp nối phần còn lại kiến thức Đại số và giải tích lớp 12 của Tập 1. Với cuốn sách này các em học sinh lớp 12 đã yên tâm ôn tập kiến thức đầy đ...,100000,Công Ty TNHH Dịch Vụ Văn Hóa Sư Phạm-SPBook,2018-04-04 11:03:40,<p>17 x 29 cm</p>,Bìa mềm,420,,,,,
97,Penbook Luyện Đề Thi THPT Quốc Gia Môn Tiếng Anh,https://salt.tikicdn.com/cache/280x280/ts/product/04/c7/f2/94a2b30cb37c3eb727904f267c0fd5a1.jpg,Ôn thi THPT quốc gia,"Nguyễn Thanh Hương,Đặng Thảo Trang,Diễn Lê","Cuốn sách nằm trong bộ sách PENBOOK luyện đề thi THPT QG. Cuốn sách bao gồm hai phần chính: Các dạng bài thường gặp và đề thị tham khảo.Các dạng bài thường gặp cung cấp kiến thức trọng tâm, phương ph...",187000,Trung Tâm Kinh Doanh Xuất Bản Và Phát Hành Sách,2019-12-01 00:00:00,19 x 27 cm,Bìa mềm,360,Nhà Xuất Bản Đại Học Quốc Gia Hà Nội,,,,
98,Combo Mega Luyện Đề THPTQG 2019: Toán - Hóa - Sinh,https://salt.tikicdn.com/cache/280x280/ts/product/72/c6/9a/2af86b3eb31837cffe4c5561f46f23c4.jpg,Ôn thi THPT quốc gia,Nhiều Tác Giả,"Combo Mega Luyện Đề THPTQG 2019: Toán - Hóa - SinhMega Luyện Đề 2019 - Bộ luyện đề 2K1 nào cũng cần có!Từng 2 năm liền bộ luyện đề top 1 bán chạy trên Tiki, năm nay Mega Luyện Đề 2019 tiếp tục trở ...",381600,Megabook,2018-01-12 00:00:00,20.5 x 29.5 cm,Bìa mềm,,,,,,
99,Combo Bứt Phá Điểm Thi Môn Ngữ Văn - 2019 - Tích Hợp Video Bài Giảng + Thi Thử Online,https://salt.tikicdn.com/cache/280x280/ts/product/e7/cd/26/f45fa76ceb991d533e96a18d0c22fd1d.jpg,Ôn thi THPT quốc gia,Nhiều Tác Giả,Combo Bứt phá điểm thi môn Ngữ Văn 2019 - Phiên bản đặc biệtChắc Kiến Thức - Tư Duy Nhanh - Thi Là ĐỗCuốn sách là bộ tài liệu ôn thi Ngữ Văn đầy đủ và toàn vẹn nhất cho tất cả các em học sinh l...,186000,TKBooks,2018-01-12 00:00:00,19 x 26 cm,Bìa mềm,,Nhà Xuất Bản Hồng Đức,,,,
100,Bộ Đề Đánh Giá Năng Lực Môn Sinh Học,https://salt.tikicdn.com/cache/280x280/ts/product/82/7e/f7/1db9bd9442c46e44cac57a3853349663.jpg,Ôn thi THPT quốc gia, Lê Đình Trung,"Bộ Đề Đánh Giá Năng Lực Môn Sinh HọcTác giả: Lê Đình TrungNhà XB: NXB Dân tríNăm XB: 2/2021 - Số trang: 212Nội dung cuốn sách Bộ đề đánh giá năng lực môn Lịch sử bám sát yêu cầu về kiến thức, kĩ n...",85000,Công ty Cổ phần sách và Công nghệ giáo dục Việt Nam - Eduking,2021-02-23 20:18:52,,Bìa mềm,212,Nhà Xuất Bản Dân Trí,,Lần thứ nhất ,,
101,Bứt Phá Điểm Thi THPT Quốc Gia Môn Tiếng Anh 2 tặng Kèm Lộ Trình Ôn Thi,https://salt.tikicdn.com/cache/280x280/ts/product/33/24/83/7f4de0a9e44479481d11dca999eee371.jpg,Ôn thi THPT quốc gia, Vũ Thị Mai Phương,Bứt Phá Điểm Thi THPT Quốc Gia Môn Tiếng Anh 2Bứt phá điểm thi THPT Quốc gia môn Tiếng Anh – Bí quyết giúp các em học sinh lớp 12 đạt điểm cao trong kỳ thi.Kỳ thi THPT Quốc gia là một kỳ thi quan ...,87500,TKBooks,,"<p><span style=""color: #242424; font-family: Roboto, Helvetica, Arial, sans-serif; font-size: 13px;"">19 x 26 cm</span></p>",Bìa mềm,,,,,,
102,Bứt Phá Điểm Thi Môn Vật Lí 1 - 2019 - Tích Hợp Video Bài Giảng + Thi Thử Online,https://salt.tikicdn.com/cache/280x280/ts/product/0f/b3/50/88b694204e2fcfd2051fee8a07053f6c.jpg,Ôn thi THPT quốc gia,Nhiều Tác Giả,Bứt Phá Điểm Thi Môn Vật Lí 1- Phương Bản Đặc Biệt 2019Cuốn sách là bộ tài liệu ôn thi Vật Lý đầy đủ và toàn vẹn nhất cho tất cả các em học sinh lớp 12 với 5 ưu-điểm-vượt-trội đặc biệt nâng câ...,120900,TKBooks,2018-01-12 00:00:00,19 x 26 cm,Bìa mềm,400,,,,,
103,Giải Chi Tiết Các Bài Toán Khó Hóa Vô Cơ,https://salt.tikicdn.com/cache/280x280/ts/product/14/bb/cf/7685a27af11e860f44e64c53361a5dc6.jpg,Ôn thi THPT quốc gia,Hồ Sĩ Thạnh,"Trong các đề thi tốt nghiệp phổ thông quốc gia môn Hoá học của các năm gần đây thường có 7 -10 câu hỏi khó. Để giải quyết các câu hỏi đó, các em cần phải nắm vững lý thuyết một cách tổng thể và các kỹ...",84550,Nhà Sách Hồng Ân,,17 x 24 cm,Bìa mềm,276,Nhà Xuất Bản Đại Học Quốc Gia Hà Nội,,,,
104,Rèn Kỹ Năng Làm Bài Trắc Nghiệm Từ Vựng Môn Tiếng Anh (Bộ Sách Cô Mai Phương) (Tặng Bookmark độc đáo),https://salt.tikicdn.com/cache/280x280/ts/product/79/8e/96/0338803362f66895bb76a124784319a5.jpg,Ôn thi THPT quốc gia, Vũ Thị Mai Phương,"Nhằm giúp các em chuẩn bị kiến thức tốt nhất cho kỳ thi THPTQG, cô Mai Phương biên soạn cuốn sách “Rèn Kỹ Năng Làm Bài Trắc Nghiệm Từ Vựng Môn Môn Tiếng Anh"". Đây là một trong những dạng bài “kinh đi...",128160,TKBooks,,,Bìa mềm,460,,,,,
105,Sách - Combo Đột phá 8+ (phiên bản 2020) môn Hóa học tập 1 và 2,https://salt.tikicdn.com/cache/280x280/ts/product/bc/a2/43/5e2b7ec2d9fe0f66912aaa8328f273a7.jpg,Ôn thi THPT quốc gia,nhieu tac gia,"Cấu trúc bộ sách Đột phá 8+ Hóa tái bản 2020Trọn bộ Đột phá 8+ Hóa gồm 2 tập với nội dung cụ thể như sauTrong đó, Cuốn Đột phá 8+ Hóa tập 2 gồm 3 chương cuối của phần 1 và 4 chuyên đề bổ trợ kiến t...",350000,CCBook,2020-09-10 13:33:02,,Bìa mềm,670,ĐHQG Hà Nội,,,,
106,Combo Ôn tập & Luyện đề Toán THPT Quốc gia 2021 (Giai đoạn Tổng ôn nước rút),https://salt.tikicdn.com/cache/280x280/ts/product/3c/29/16/e4eb4cc49e67f434cd0acb456c95a973.png,Ôn thi THPT quốc gia,Nguyễn Xuân Nam,"LỘ TRÌNH TỔNG ÔNLuyện kỹ các chuyên đề trọng tâm, tạo nền tảng kiến thức vững chắc với 3 STEP Toán → Tăng tốc luyện đề thi thử như thi thật, nâng cao kỹ năng làm bài và bứt phá điểm số với Mega 2021...",289000,Megabook,2020-12-01 14:45:47,,Bìa mềm,,Nhà Xuất Bản Đại Học Quốc Gia Hà Nội,,,,
107,Bứt Phá Điểm Thi Môn Hóa Học Phần Hữu Cơ - 2019 - Tích Hợp Video Bài Giảng + Thi Thử Online,https://salt.tikicdn.com/cache/280x280/ts/product/e9/10/15/937beb9a21928cad577a9f420794abb6.jpg,Ôn thi THPT quốc gia,Nhóm Bứt phá,"Bứt phá điểm thi môn Hóa học phần Hữu cơ – phiên bản đặc biệt 2019Với nhiều công thức cấu tạo dài cộng thêm phức tạp cùng hàng trăm dạng bài tập khác nhau, Hóa học được xem là môn học phức tạp, khó n...",148800,TKBooks,2018-12-01 00:00:00,19 x 26 cm,Bìa mềm,360,,,,,
108,Bộ 3 cuốn SKETCH TEST LUYỆN ĐỀ THPT QUỐC GIA MÔN Toán + Hóa + Sinh kt,https://salt.tikicdn.com/cache/280x280/ts/product/37/16/28/cfdef90e980d3ccd758ac3803b51c975.JPG,Ôn thi THPT quốc gia,Nhiều Tác Giả,"SKETCH TEST LUYỆN ĐỀ THPT QUỐC GIA MÔN SINH HỌCNhư các bạn đã biết, thi trắc nghiệm môn Sinh Học vẫn sẽ là hình thức thi chính của kì thi THPT Quốc gia năm 2020 trước khi có những thay đổi trong quy ...",412000,MCBOOKS,,,Bìa mềm,,Nhà Xuất Bản Hồng Đức,,MỚI,,
109,Mega 2020 - Siêu Tốc Luyện Đề THPT Quốc Gia 2020 Lịch Sử,https://salt.tikicdn.com/cache/280x280/ts/product/ff/33/8f/16a565a3ccf33a5426b062034888adcb.jpg,Ôn thi THPT quốc gia,Nguyễn Thị Thanh Ngọc,"Mega 2020 – Siêu tốc luyện đề THPT Quốc Gia là bộ sách luyện đề Đại học số 1 trên thị trường sách tham khảo hiện nay. Sau quá trình 5 năm liên tục đổi mới, không ngừng hoàn thiện, góp phần giúp hàng ...",39000,Megabook,2019-12-01 00:00:00,20.5 x 29.5 cm,Bìa mềm,252,dai hoc quoc gia ha noi,,,,
110,Combo Sách Bứt Phá Điểm Thi Môn Lịch Sử và Địa Lí - Tặng kèm VIDEO và GROUP hỗ trợ học tập,https://salt.tikicdn.com/cache/280x280/ts/product/8d/d4/04/805f3c6378ee479e3ae0d3fed4c7825a.JPG,Ôn thi THPT quốc gia,Nhiều dịch giả,Bứt phá điểm thi môn khoa học xã hội phần Lịch sử - phiên bản đặc biệt 2019Cuốn sách là bộ tài liệu ôn thi Lịch sử đầy đủ và toàn vẹn nhất cho tất cả các em học sinh lớp 12 với 5 ưu-điểm-vượt-trô...,372000,TKBooks,2018-12-20 14:14:54,,Bìa mềm,,Nhà Xuất Bản Hồng Đức,,,,
111,Tổng ôn ngữ pháp Tiếng Anh cô Trang Anh- Sách luyện thi THPT Quốc gia môn tiếng anh ,https://salt.tikicdn.com/cache/280x280/ts/product/67/72/e0/d435b58aecea68173dd332c974c15b51.png,Ôn thi THPT quốc gia,Trang Anh, TIPS HỌC SÁCH TIẾNG ANH CÔ TRANH ANH: TỔNG ÔN NGỮ PHÁP HIỆU QUẢ: Bước 1: Kích hoạt mã ID phía cuối cuốn sáchBước 2: Xem bài giảng lý thuyết trực tuyến đính kèm trên hệ thống qua mã IDBước 3: Xem ví d...,188000,Aladanh,2021-01-27 13:08:55,,Bìa mềm,606,Nhà Xuất Bản Đại Học Quốc Gia Hà Nội,,2021,,
112,Bứt Phá Điểm Thi THPT Quốc Gia Môn Tiếng Anh 1,https://salt.tikicdn.com/cache/280x280/ts/product/3e/14/30/e70c2227b45f2d7b4057687e48696f98.jpg,Ôn thi THPT quốc gia,Vũ Thị Mai Phương," Bứt Phá Điểm Thi THPT Quốc Gia Môn Tiếng Anh 1Kỳ thi THPT Quốc gia là một kỳ thi quan trọng, đánh dấu một bước ngoặt to lớn của cuộc đời các em học sinh. Chỉ còn vài tháng ngắn ngủi là các em đã ph...",113960,TKBooks,2018-01-01 00:00:00,19 x 26 cm,Bìa mềm,,,,,,
113,Sách ID 3000 bài tập Nâng cao luyện thi đại học môn Toán.,https://salt.tikicdn.com/cache/280x280/ts/product/de/cd/e6/fb01cce42fd5f3f7474912297bb9d5f8.jpg,Ôn thi THPT quốc gia,Moon,"Không chỉ là cuốn sách giúp em tốt nghiệp thpt, 3000 bài tập Nâng cao luyện thi đại học môn Toán sẽ giúp em nắm chắc 1 tấm vé vào ĐẠI HỌC với kiến thức tổng hợp lớp 12, các dạng bài nâng cao trong đề ...",125000,Aladanh,,,Bìa mềm,496,Nhà Xuất Bản Hồng Đức,,2021,,
114,FULL bộ 03 Sách ID ôn thi THPT quốc gia môn sinh học thầy Phan Khắc Nghệ: Sách Tự học theo chủ đề ( Sách luyện thi đại học môn sinh học),https://salt.tikicdn.com/cache/280x280/ts/product/63/77/c0/c5f09a1c8c838b0e9d6ae1c463a92243.jpg,Ôn thi THPT quốc gia,TS Phan Khắc Nghệ,       Bộ SÁCH SINH ÔN THI THPT QUỐC GIA : Combo 3 cuốn Sách ID Tự học môn sinh học thầy Phan Khắc Nghệ:   - Tặng kèm khóa học online luyện thi thpt quốc gia   - 100% câu hỏi bài tập luyện thi c...,329000,Aladanh,2021-04-01 00:10:55,,Bìa mềm,1200,Nhà Xuất Bản Hồng Đức,,2021,,
115,CẤP TỐC 789+ Môn Hoá - Tổng Ôn Toàn Diện Kiến Thức Thi THPTQG - Nắm chắc kiến thức trọng tâm hay thi nhất,https://salt.tikicdn.com/cache/280x280/ts/product/48/fd/46/c31df1082ed3c2dbbbfe461e33215107.png,Ôn thi THPT quốc gia,Nhiều Tác Giả,Cuốn sách này phù hợp với ai?CẤP TỐC 789+ Môn Hoá - đặc biệt phù hợp với những bạn đang: - Làm đề điểm thấp - Chỉ dừng lại ở điểm 5-6.- Muốn đột phá - tăng điểm nhanh chóng- Muốn tăng tốc độ làm đề ...,158000,Nhà Xuất Bản Đại Học Quốc Gia Hà Nội,,,,240,Nhà Xuất Bản Đại Học Quốc Gia Hà Nội,,Bản đặc biệt,,
116,Tổng Ôn Tập Hóa Đại Cương Và Phi Kim (Luyện Thi THPT),https://salt.tikicdn.com/cache/280x280/ts/product/ee/8b/8d/c46c71ee0cae5a9792773b6ba5426c9f.jpg,Ôn thi THPT quốc gia,"Nguyễn Hoàng Vũ,Nguyễn Việt Long,Nguyễn Quốc Tuấn,Hồ Sĩ Thạnh,Đỗ Bách Khoa","                     Tổng Ôn Tập Hóa Đại Cương Và Phi Kim (Luyện Thi THPT)        Những năm gần đây, Bộ Giáo dục và Đào tạo đã có nhiều thay đổi trong học tập và thi cử; riêng môn Hóa học, đ...",83300,Nhà Sách Hồng Ân,2017-01-01 00:00:00,19 x 27 cm,Bìa mềm,351,,,,,
117,Sách Tăng tốc luyện đề dành cho kì thi đánh giá năng lực của Đại học Quốc gia Tp. Hồ Chí Minh,https://salt.tikicdn.com/cache/280x280/ts/product/2b/2d/38/c53289e641f32209a39d821b85318ec1.png,Ôn thi THPT quốc gia,Minh Tâm,Là cuốn sách DUY NHẤT cung cấp kiến thức/phương pháp/kĩ năng làm các dạng bài có trong đề thi đánh giá năng lực của ĐHQG HCM cùng nhiều đề thi tự luyện nhằm giúp 2K3 chinh phục điểm 800+ trong kì thi ...,180000,Công ty TNHH Dịch vụ giáo dục Việt Nam,2020-12-14 16:11:21,,Bìa mềm,460,Nhà Xuất Bản Đại Học Quốc Gia Hà Nội,,Phiên bản mới nhất,,
118,Tốc chiến luyện đề kiểm tra tư duy - Đại học Bách Khoa Hà Nội,https://salt.tikicdn.com/cache/280x280/ts/product/53/28/65/bb68eb742b9f90ceae1b64d2bc8703ad.png,Ôn thi THPT quốc gia,nhieu tac gia,"1. Định nghĩaLà cuốn sách giúp học sinh hệ thống kiến thức, kỹ năng, phương pháp làm bài của phần Toán (chủ yếu là Toán tự luận, một số nội dung trọng tâm của Toán trắc nghiệm) và phần Đọc hiểu khoa ...",180000,Công ty TNHH Dịch vụ giáo dục Việt Nam,2021-03-31 18:24:22,,Bìa mềm,328,Nhà Xuất Bản Đại Học Quốc Gia Hà Nội,,Phiên bản mới nhất,,
119,Các Công Thức Cần Nhớ Môn Vật Lí,https://salt.tikicdn.com/cache/280x280/ts/product/42/cb/93/329be07fb31fbb0a80aa5f29c04b902e.jpg,Ôn thi THPT quốc gia,Ts. Trần Văn Lượng,"  Các Công Thức Cần Nhớ Môn Vật Lí  Các Công Thức Cần Nhớ Môn Vật Lý giúp các em ôn tập và nắm vững kiến thức nhanh nhất, hiệu quả nhất. Nội dung cuốn sách được biên soạn theo từng bài, từng ...",35500,Nhà Sách Hồng Ân,2017-01-01 00:00:00,10 x 18 cm,Bìa mềm,276,,,,,
120,Đột phá 8+ môn Toán - tập 1: Đại số và Giải tích (phiên bản 2020),https://salt.tikicdn.com/cache/280x280/ts/product/19/3f/35/6a96b0a7530667569c3b41d4a1dbc90f.png,Ôn thi THPT quốc gia,Nhiều Tác Giả ,"Đột phá 8+ Toán phiên bản 2020 mang đến phương pháp học Toán mới với INFOGRAPHIC giúp nhớ nhanh kiến thức, tăng cường các bài tập mức độ Vận dụng cao cùng hàng loạt tiện ích luyện thi thời 4.0 giúp em...",175000,CCBook,,,Bìa mềm,,Nhà Xuất Bản Đại Học Quốc Gia Hà Nội,,,,
121,Làm Chủ Môn Sinh Trong 30 Ngày,https://salt.tikicdn.com/cache/280x280/ts/product/76/21/db/fd13a4adcb561b3f402b7233cb6f573c.jpg,Ôn thi THPT quốc gia,Marcia Iwatate -  Geeta Mehta - Geeta K. Mehta -  Nacasa & Partners,"Làm Chủ Môn Sinh Trong 30 NgàyCuốn sách làm chủ môn sinh trong 30 ngày được biên soạn theo định hướng thi mới của Bộ giáo dục và đào tạo bao gồm 3 phần kiến thức: Di truyền, tiến hóa và sinh thái học...",125000,SP book,2016-07-22 00:00:00,19 x 26.5 cm,Bìa mềm,587,,,,,
122,FULL Bộ sách toán ôn thi thpt quốc gia 2022 - Combo 05 sách ,https://salt.tikicdn.com/cache/280x280/ts/product/ad/43/33/df41236ce4b73df2534f066a012b8d4a.jpg,Ôn thi THPT quốc gia,Moon,       Combo sách ID Toán ôn thi THPT QG 2021 gồm 5 cuốn:   - Sách ID Tự học hình không gian   - Sách ID Tuyển chọn 3000 bài tập Khảo sát Hàm số và Ứng dụng   - Sách ID Tự học Mũ và Logarit   ...,559000,Aladanh,2021-04-21 19:47:21,,Bìa mềm,2300,Nhà Xuất Bản Hồng Đức,,2021,,
123,Sách ID luyện thi THPT QG 2021 theo chuyên đề môn Toán hay nhất Tự học hình không gian,https://salt.tikicdn.com/cache/280x280/ts/product/5e/ae/cc/39c729e6f7ba94b939ce6896ec82ce26.jpg,Ôn thi THPT quốc gia,Moon,       Sách ID luyện thi THPT Quốc gia 2021 theo chuyên đề môn Toán hay nhất:   ̛̣ ̣ ̀ ̂    * Ưu điểm và giá trị của cuốn sách ID ôn thi THPT QG này:   =>̣  ̂̃ ́   Khi bạn nhận được cuốn sá...,99000,Aladanh,,,Bìa mềm,552,Nhà Xuất Bản Hồng Đức,,2021,,
124,Bí quyết chinh phục điểm cao Ngữ văn 11,https://salt.tikicdn.com/cache/280x280/ts/product/f0/69/c1/1732d29d7380a72edb05de4fe9cacea4.png,Ôn thi THPT quốc gia, Nhiều Tác Giả,"Nội dung Ngữ văn lớp 11 có liên quan tới kì thi THPT Quốc gia, do vậy để đạt điểm cao môn Văn trong kì thi này học sinh cần xác định mục tiêu, xây dựng kế hoạch và bắt tay vào ôn luyện ngay từ bây giờ...",101200,CCBook,,,Bìa mềm,,Nhà Xuất Bản Đại Học Quốc Gia Hà Nội,,,,
125,Những Viên Kim Cương Trong Bất Đẳng Thức Toán Học,https://salt.tikicdn.com/cache/280x280/ts/product/37/a7/8d/ccf785212799a702fa2fd9f728f58be5.jpg,Ôn thi THPT quốc gia,Trần Phương,"Những Viên Kim Cương Trong Bất Đẳng Thức Toán HọcĐây là công trình đồ sộ, dày gần 1.200 trang của nhà toán học Trần Phương, với sự cộng tác của Trần Tuấn Anh, Nguyễn Anh Cường, Bùi Việt Anh, dành cho...",344100,Nhà Sách Hồng Ân,2017-04-27 00:00:00,19 x 27 cm,Bìa mềm,1124,,,,,
126,Phương Pháp Giải Nhanh Các Dạng Bài Tập Sinh Học,https://salt.tikicdn.com/cache/280x280/media/catalog/producttmp/d2/22/5b/0ab3132f31502112b2cc304d840d2591.jpg,Ôn thi THPT quốc gia,TS. Phan Khắc Nghệ,"Cuốn sách "" Phương pháp giải nhanh các dạng bài tập Sinh học "" của tác giả Phan Khắc Nghệ được viết bám sát chương trình môn Sinh học Trung học phổ thông.Nội dung của mỗi phần được trình bày theo 3 m...",59500,Nhà Sách Hồng Ân,2018-01-01 00:00:00,17 x 24 cm,Bìa mềm,295,,,,,
127,Câu Hỏi Trắc Nghiệm Chuyên Đề Ngữ Pháp Tiếng Anh,https://salt.tikicdn.com/cache/280x280/media/catalog/producttmp/17/c3/8a/c28df9e1a0a87c5ff16ad099f5394022.jpg,Ôn thi THPT quốc gia,Vĩnh Bá,"Với mục đích giúp đỡ các em học sinh luyện thi THPT Quốc Gia có được khả năng tự tin trau dồi ngữ pháp môn Tiếng Anh và ôn thi THPT Quốc Gia sắp tới, Tác Giả Vĩnh Bá đã biên soạn ra cuốn sách Câu Hỏi ...",64600,Nhà Sách Hồng Ân,2018-08-01 00:00:00,17 x 24 cm,Bìa mềm,303,,,,,
128,"Sách - Combo Đột phá 8+ Môn Vật lý tập 1,2 (Phiên bản 2020)",https://salt.tikicdn.com/cache/280x280/ts/product/49/ff/b7/f408fa7ee3b7de0aee6582c8c57ea303.jpg,Ôn thi THPT quốc gia,Nhiều tác giả,"Sách - Combo Đột phá 8+ Môn Vật lý tập 1,2 (Phiên bản 2020)Môn Vật lý nằm trong tổ hợp Khoa học tự nhiên và cũng là môn thi được rất nhiều bạn học sinh chọn làm tổ hợp xét tuyển chính, bao gồm tổ hợp...",334500,CCGROUP,,,Bìa mềm,,Nhà Xuất Bản Đại Học Quốc Gia Hà Nội,,,,
129,Bồi Dưỡng Học Sinh Giỏi Qua Các Kì Thi Chuyên Đề Lí Luận Văn Học,https://salt.tikicdn.com/cache/280x280/ts/product/79/b8/97/f40d0d1e80e4040bafdd3f96711ee144.jpg,Ôn thi THPT quốc gia,ThS. Nguyễn Thành Huân,"Mỗi chuyên đề đều được vận dụng để ra đề theo từng dạng văn cụ thể khác nhau như: Thuyết minh, Biểu cảm, Tự sự, Nghị luận văn học, Nghị luận xã hộ giúp các em có thể được tiếp xúc với việc ra đề đa dạ...",78000,Khang Việt Book,2018-01-12 00:00:00,,Bìa mềm,208,,,,,
130, Tuyển chọn 3000 câu hỏi bài tập Hóa học hữu cơ.,https://salt.tikicdn.com/cache/280x280/ts/product/14/b3/c2/a8a0b4ca9afadb6ac278a417329f8553.jpg,Ôn thi THPT quốc gia,Moon,       Tuyển chọn 3000 câu hỏi bài tập Hóa học hữu cơ.   => Giới thiệu sách   - Là 1 trong 4 đầu sách nằm trong bộ sách ID môn Hóa Học cho khối lớp 12 luyện thi THPTQG.   - Tập trung khai th...,119000,Aladanh,,,Bìa mềm,415,Nhà Xuất Bản Hồng Đức,,2021,,
131,Câu Hỏi Trắc Nghiệm Chuyên Đề Ghép Câu Hợp Nghĩa Tiếng Anh (Tái Bản),https://salt.tikicdn.com/cache/280x280/ts/product/9f/97/1f/1775b4e182d1be7daf7eba796b2a4b19.jpg,Ôn thi THPT quốc gia,Vĩnh Bá,"Sách được biên soạn thích hợp cho học sinh đang ôn thi tốt nghiệp phổ thông, thi vào các trường Cao đẳng và Đại học gồm 2 phần:Phần 1: Responses ( 12 đề)Phần 2: Sentence completion ( 60 đề)....",67900,Nhà Sách Hồng Ân,2020-10-15 00:00:00,17 x 24 cm,Bìa mềm,310,Nhà Xuất Bản Đại Học Quốc Gia Hà Nội,,,,
132,Đột phá 8+ môn Lịch Sử (phiên bản 2020),https://salt.tikicdn.com/cache/280x280/ts/product/64/eb/03/08e06542da514a307229a6d7341cc426.png,Ôn thi THPT quốc gia,PGS.TS Nguyễn Mạnh Hưởng,"Nằm trong tổ hợp Khoa học xã hội, môn Sử có khối lượng kiến thức rất rộng, bao gồm toàn bộ chương trình lớp 12 và khoảng 2⁄3 số chương của chương trình lớp 11. Với hình thức thi trắc nghiệm như hiện nay...",170000,CCBook,2020-08-24 16:29:00,,Bìa mềm,440,ĐHQG Hà Nội,,,,
133,GIẢI MÃ ĐỀ THI dành cho bài thi đánh giá năng lực - Tài liệu ôn luyện đạt điểm cao kỳ thi đại học năm 2021,https://salt.tikicdn.com/cache/280x280/ts/product/43/1e/c4/f5c7a71b900cc13977819cacce6204e7.png,Ôn thi THPT quốc gia,nhieu tac gia,"Đây là cuốn sách DUY NHẤT được xây dựng để phù hợp với kỳ thi ĐGNL của Đại học Quốc Gia Hà Nội. Cuốn sách này được nghiên cứu, biên soạn bởi đội ngũ giáo viên nhiều năm kinh nghiệm, bám sát theo cấu t...",200000,Công ty TNHH Văn hóa Truyền thông IMO Việt Nam,2021-05-10 17:33:03,,Bìa mềm,416,Nhà Xuất Bản Đại Học Quốc Gia Hà Nội,,2021,,
134,Infographic Ôn Luyện Kiểm Tra Đánh Giá Và Thi THPT Quốc Gia Môn Lịch Sử,https://salt.tikicdn.com/cache/280x280/ts/product/f7/5b/d0/9204dad01a00fa1aa18fbab3d25ae638.jpg,Ôn thi THPT quốc gia,Nhiều Tác Giả,Infographic ôn luyện-kiểm tra-đánh giá và thi THPT Quốc gia môn Lịch sử là sản phẩm của PGS.TS Nguyễn Mạnh Hưởng và đội ngũ giáo viên đầy nhiệt huyết của CCBook. Cuốn sách bao...,125000,CCGROUP,,22 x 27.5 cm,Bìa mềm,376,,,,,
135,Đột phá 8+ môn Hóa học tập 1(phiên bản 2020),https://salt.tikicdn.com/cache/280x280/ts/product/16/b6/c3/b3cf5a757f48be2324708830c5965054.png,Ôn thi THPT quốc gia,Nhiều Tác Giả,"Nằm trong tổ hợp Khoa học tự nhiên, Hóa là một trong những môn thi trọng tâm đặc biệt với các bạn thí sinh chọn tổ hợp xét tuyển A00 và B00. Tiếp nối thành công của bộ sách Đột phá 8+ Hóa phiên bản 2...",175000,CCBook,,,Bìa mềm,,Nhà Xuất Bản Đại Học Quốc Gia Hà Nội,,,,
