tên sách,ảnh bìa,thể loại,tác giả,nội dung tóm tắt,giá bìa,nhà phát hành,nhà xuất bản,ngày xuất bản,kích thước,loại bìa,số trang,dịch giả
Tương Lai Sau Đại Dịch Covid,https://cdn0.fahasa.com/media/catalog/product/cache/1/small_image/600x600/9df78eab33525d08d6e5fb8d27136e95/t/u/tuong-lai-sau-dai-dich-covid_b_a.jpg,Kinh tế học,Jason Schenker,"
Tương Lai Sau Đại Dịch Covid
Tương lai sau đại dịch Covid được viết ra trong bối cảnh một đại dịch ở tầm mức thảm họa toàn cầu đang bắt đầu làm lung lay các đế chế kinh tế, đe dọa sinh kế người dân, và nhanh chóng làm thay đổi toàn bộ đời sống xã hội ở quy mô chưa từng có. Những quy định mới về phong tỏa và dãn cách xã hội liệu có thể làm gia tăng thói quen làm việc từ xa, góp phần phổ biến phương tiện viễn thông? Đại học có lẽ sẽ phần nào từ bỏ lối ""phường hội làm nghề thời Trung cổ"", đi theo hướng năng động hơn và trực tuyến nhiều hơn? Lĩnh vực nào sẽ ngày càng thấm đòn, và được ""kỳ vọng"" sẽ không thể gượng dậy? Tất cả những vấn đề này đều được điểm lược dưới dạng dự báo trong Tương lai sau đại dịch Covid.
JASON SCHENKER à một nhà tương lai học ứng dụng, chủ tịch Viện tương lai học. Cuộc suy thoái năm 2001 đã gây ảnh hưởng lớn đến cá nhân ông, và thôi thúc ông trở thành một nhà kinh tế học. Gần 20 năm sau, năm 2020, khi đối diện với một biến cố dữ dội hơn nhiều, ông muốn cảnh cáo độc giả của mình về cái giá có thể là quá đắt mà người ta phải trả nếu như không có đôi chủt hiểu biết cơ bản về kinh tế học. 
",110.000 đ,,NXB Thế Giới,2021,20.5 x 14 x 0.5 cm,Bìa Mềm,232.0,
Kinh Tế Trong Cuộc Cách Mạng Công Nghệ 4.0,https://cdn0.fahasa.com/media/catalog/product/cache/1/small_image/600x600/9df78eab33525d08d6e5fb8d27136e95/b/_/b_a-1_kinh-te-trong-cuoc-cach-mang-cong-nghe-4.jpg,Kinh tế học,Saifedean Ammous,"
Kinh Tế Trong Cuộc Cách Mạng Công Nghệ 4.0
Không chỉ đưa ra toàn cảnh về kinh tế trong cuộc cách mạng công nghệ 4.0 mà Saifedean Ammous còn đưa người đọc vào một hành trình hấp dẫn xuyên suốt lịch sử của các công nghệ thực hiện các chức năng của tiền, từ hệ thông nguyên thủy của đá vôi, đến kim loại, tiền xu…
Cuốn “Kinh tế trong cuộc cách mạng công nghệ 4.0” còn khám phá những gì đã mang lại cho những công nghệ này, vai trò của chúng và việc chúng mất đi như thế nào, cho người đọc hiểu rõ hơn những gì tạo ra tiền bạc, hệ quả của nó đối với những định hướng tương lai của cá nhân và xã hội. Ammous cho thấy không phải ngẫu nhiên mà những thành tựu cao nhất của loài người chỉ xuất hiện trong các xã hội được hưởng những lợi ích của chế độ tiền tệ lành mạnh, cũng không phải ngẫu nhiên mà sự sụp đổ tiền tệ thường đi kèm với sự sụp đổ văn minh. Đặc biệt hơn cuốn sách còn giải thích hoạt động của Bitcoin một cách trực quan, cung cấp cho người đọc một khám phá hấp dẫn về sự phân nhánh của tiền thị trường tự do.
Cuốn sách này không đưa cho bạn lời khuyên về đầu tư, mà nhắm đến việc giúp bạn hiểu được đặc tính kinh tế của mạng lưới Bitcoin và cách thức vận hành của nó, giúp người đọc có được hiểu biết trước khi quyết định muốn sử dụng nó hay không. 
",189.000 đ,,NXB Đại Học Kinh Tế Quốc Dân,2019,14 x 20.5,Bìa Mềm,552.0,
Chiến Tranh Tiền Tệ - Sự Thống Trị Của Quyền Lực Tài Chính,https://cdn0.fahasa.com/media/catalog/product/cache/1/small_image/600x600/9df78eab33525d08d6e5fb8d27136e95/i/m/image_195509_1_5667.jpg,Kinh tế học,Song Hongbing,"
Thông tin tác giả:
Song Hong Binh (Tống Hồng Binh) sinh năm 1968 tại Tứ Xuyên, Trung Quốc. Ông là tác giả của rất nhiều cuốn sách bán chạy, là học giả nghiên cứu tài chính thế giới và cũng là Viện trưởng của Viện nghiên cứu Kinh tế Tài chính Hoàn Cầu (Bắc Kinh). Năm 1990, ông tốt nghiệp Đại học Đông Bắc khoa Kiểm soát tự động. Đến năm 1994, ông sang Mỹ du học. Trong một thời gian rất dài, ông đã tập trung nghiên cứu về lịch sử nước Mỹ cũng như lịch sử tài chính thế giới.
Thông tin tác phẩm:
Năm 2009, trong ấn bản lần thứ nhất của cuốn sách này, tác giả đưa ra ba dự đoán quan trọng.
Thứ nhất, kinh tế Âu Mỹ sẽ rơi vào tình cảnh tiêu điều trường kỳ (chí ít là 10 năm), cho dù có nới lỏng chính sách về tiền tệ, hay kích thích chính sách tài chính – về cơ bản đều vô hiệu;
Thứ hai, khi đó “lượng khí thải carbon” vẫn là một khái niệm tương đối xa lạ với xã hội Trung Quốc, sẽ phát huy tác dụng ngày càng quan trọng đối với kinh tế và xã hội, và sẽ bị “tài chính hóa” và “tiền tệ hóa”;
Thứ 3, loại tiền tệ chủ quyền sẽ từng bước bị loại tiền tệ khu vực thay thế, và cuốn cùng sẽ tiến hóa hướng đến sự đơn nhất về tiền tệ trên thế giới.
Và đến nay, ba dự đoán đó đều đã trở thành sự thực.
Mục đích của cuốn sách này không phải là để dạy bạn cách đầu tư, cách phân bổ tài sản hay dạy một bộ phương pháp đối phó tiền tệ điển hình. Cuốn sách này nhằm trả lời những câu hỏi từ lâu đã khiến chúng ta bối rối và chưa được giải đáp: Tại sao tiền tệ lại có xung đột?
Song Hongbing là một học giả rất tài năng trong lĩnh vực kinh tế thế giới. Ông đã dành nhiều thời gian để khám phá lịch sử, nghiên cứu thực tế và cố gắng diễn giải tương lai. Để viết lên cuốn sách thứ hai của mình mang tên Chiến tranh tiền tệ: sự thống trị của quyền lực tài chính, Song Hongbing đã đọc hơn 100 cuốn sách và truy nguyên đến hơn 300 năm trước để khám phá nguồn gốc của hệ thống tài chính hiện tại. Khi đọc cuốn sách này với sự thích thú, bạn sẽ cảm nhận được những đổi thay của thời gian và những thăm trầm của lịch sử. 
",155.000 đ,,NXB Lao Động,2019,16 x 24 cm,Bìa Mềm,614.0,
Doanh Nghiệp Của Thế Kỷ 21 (Tái Bản 2019),https://cdn0.fahasa.com/media/catalog/product/cache/1/small_image/600x600/9df78eab33525d08d6e5fb8d27136e95/i/m/image_195509_1_603.jpg,Kinh tế học,"Robert T Kiyosaki, John Fleming, Kim Kiyosaki","
Một quyển sách khác của tác giả bộ sách nổi tiếng Dạy con làm giàu. Trong cuốn sách này, Robert T. Kiyosaki sẽ chỉ ra cho bạn đọc thấy lý do tại sao mình cần phải gây dựng doanh nghiệp riêng của mình và chính xác đó là doanh nghiệp gì. Nhưng đây không phải là việc thay đổi loại hình doanh nghiệp mình đang triển khai mà đó là việc thay đổi chính bản thân. Tác giả còn cho bạn đọc biết cách thức tìm kiếm những gì mình cần để phát triển doanh nghiệp hoàn hảo, nhưng để doanh nghiệp của mình phát triển thì mình cũng sẽ phải phát triển theo. 
",85.000 đ,,NXB Trẻ,2019,13 x 20.5,Bìa Mềm,260.0,
Cường Quốc Trong Tương Lai - Vẽ Lại Bản Đồ Thế Giới Năm 2030,https://cdn0.fahasa.com/media/catalog/product/cache/1/small_image/600x600/9df78eab33525d08d6e5fb8d27136e95/i/m/image_195509_1_46492.jpg,Kinh tế học,Hamada Kazuyuki,"
Kinh tế thế giới đến năm 2030 sẽ có những phát triển như thế nào? Thế giới sẽ thay đổi ra sao?
Vị thế của Mỹ, Trung Quốc trong thời đại mới? Chiến tranh thương mại Mỹ - Trung liệu còn tiếp diễn?
Điều kiện để trở thành một cường quốc trong tương lai? Nhật Bản nên giao thiệp với các “cường quốc trong tương lai” như thế nào?
Tất cả sẽ được Hamada Kazuyuki, học giả Kinh tế - Chính trị nổi tiếng của Nhật Bản, diễn giải, phân tích một cách rõ ràng, đầy đủ trong Cường Quốc Trong Tương Lai – Vẽ Lại Bản Đồ Thế Giới Năm 2030. Quyển sách được xem là “tập bản đồ thế giới tương lai” dự đoán về một thế giới sắp đến.
Trong cuốn sách, Hamada Kazuyuki cũng dành hẳn một phần để luận bàn về kinh tế Việt Nam. Việt Nam được đánh giá là quốc gia có nền kinh tế phát triển nổi bật nhất ở châu Á. Với dân số trẻ, tầng lớp thượng lưu ngày càng nhiều, thị trường quốc nội phát triển nhanh chóng, thêm vào đó là tinh thần vượt lên nghịch cảnh, biến đau thương thành sức mạnh, cùng một chiến lược ngoại giao khôn khéo… Việt Nam có đủ tham vọng, tầm nhìn và năng lực chuyển mình thành cường quốc trong tương lai, thách thức các cường quốc hiện tại.
Cuốn sách này sẽ phù hợp với những độc giả quan tâm nghiên cứu về lĩnh vực kinh tế, về sự biến động trong tương lai của kinh tế thế giới nói chung và sự phát triển của kinh tế Việt Nam nói riêng.
+MỤC LỤC:
Dẫn nhập: Thế nào là một “Cường Quốc trong tương lai”?        
Chương 1: Các Cường Quốc trong tương lai         
1. Bắc Triều Tiên - nơi tiềm tàng nguồn tài nguyên trong lòng đất lớn nhất thế giới
2. Việt Nam - quốc gia thân nhật đang có tốc độ phát triển kinh tế cao  
3. Indonesia  - mục tiêu trở thành cường quốc kinh tế thứ tư trên thế giới vào năm 2050
4. Israel - xây dựng quốc gia siêu kỹ thuật nhờ vào bộ óc
5. Iran - cường quốc tập hợp nhiều giá trị quan khác nhau
6. Oman - Trung Quốc đang đầu tư vào các đặc khu kinh tế
7. Liên minh Châu Phi - vùng đất chưa khai phá cuối cùng của thế kỷ XXI       
Chương 2: Quyền bá chủ thế giới – các Cường Quốc hiện nay   
Chương 3: Tiềm năng của Nhật Bản
Kết luận:
Thời đại của các siêu Quốc gia        
Niên biểu tương lai đến năm 2100
Thông tin tác giả Hamada Kazuyuki
+TRÍCH ĐOẠN HAY:
1.Trích: Dẫn nhập thế nào là một “cường quốc trong tương lai”?
“Năm cột trụ chính để chống đỡ một “cường quốc trong tương lai”
Đạt mức độ hài lòng cao của cư dân đang sinh sống tại đó.
Khoan dung với tính đa dạng, các công nghệ và ý tưởng mới dễ dàng ra đời và phát triển.
Có thể tiếp nhận, vận dụng an toàn và sử dụng linh hoạt các công nghệ mới.
Đưa ra những giá trị quan mang tính phổ biến để nhiều người trên thế giới “muốn trở thành công dân nước đó”.
Có nguồn tài nguyên để trở nên “giàu có” (không chỉ các nguồn tài nguyên dưới lòng đất mà còn có nguồn tài nguyên về nhân lực, tài nguyên du lịch,…)”
2.Trích Chương I: Các cường quốc trong tương lai
“Tôi sẽ giới thiệu toàn bộ về các “cường quốc trong tương lai” mà tôi quan tâm chú ý. Tôi muốn nói về tham vọng, tầm nhìn và năng lực chuyển mình thành cường quốc của bảy quốc gia mới nổi đang thách thức các cường quốc hiện tại.
Bắc Triều Tiên
Việt Nam
Indonesia
Israel
Iran
Oman
Liên minh châu Phi”
3.Trích Chương I: Các cường quốc trong tương lai
“Chính phủ Việt Nam đang ấp ủ một kế hoạch phát triển có thể sánh ngang tầm với thung lũng Silicon của Mỹ, hơn thế còn vượt qua thung lũng Silicon. Dựa trên chiến lược quốc gia nhắm đến vị trí số một thế giới trong lĩnh vực công nghệ cao, Việt Nam liên tục có những động thái phát triển, áp dụng các dịch vụ mới có sử dụng IT trong nhiều lĩnh vực như y học, giáo dục, nông nghiệp, du lịch, họ còn kêu gọi nhân lực, vốn và công nghệ từ khắp nơi trên thế giới.”
+ TÁC GIẢ:
Hamada Kazuyuki
Sinh năm 1953 tại tỉnh Tottori.
Tiến sĩ chính trị học Đại học George Washington của Mỹ. Hoạt động ở tuyến đầu trong lĩnh vực ngoại giao như Thứ trưởng Bộ Ngoại vụ và Truyền thông, Thứ trưởng Bộ Ngoại giao kiêm thành viên Hội nghị Xúc tiến Chính sách Phục hồi sau Động đất và sóng thần Tohoku.
Học giả kinh tế chính trị thế giới. Chủ tịch Viện Nghiên cứu Khoa học Tương lai Quốc tế.
Ông là tác giả của nhiều cuốn sách nổi tiếng và trở thành best seller như:
Quỹ phòng hộ
Edison hào sảng
Nhật Bản - Cường quốc bị đào mỏ 
",109.000 đ,,NXB Thế Giới,2020,20.5 x 14 cm,Bìa Mềm,272.0,
Blockchain - Khởi Nguồn Cho Một Nền Kinh Tế Mới,https://cdn0.fahasa.com/media/catalog/product/cache/1/small_image/600x600/9df78eab33525d08d6e5fb8d27136e95/8/9/8935251407723.jpg,Kinh tế học,Melanie Swan,"
Blockchain - Khởi Nguồn Cho Một Nền Kinh Tế Mới
Blockchain: công nghệ của tương lai
Trong cuốn sách này, Melanie Swan, nhà sáng lập Viện Nghiên cứu Blockchain, một viện nghiên cứu độc lập phi lợi nhuận, tập trung tìm hiểu những ý nghĩa về mặt lý thuyết, triết học, và xã hội của công nghệ blockchain (công nghệ vận hành bitcoin và các loại tiền mã hóa khác), sẽ đi sâu vào giải thích những khái niệm, đặc điểm, và tính năng của công nghệ này, qua đó góp phần lý giải tại sao blockchain lại được kỳ vọng là mô hình điện toán cách mạng thứ năm sau máy chủ, máy vi tính cá nhân, internet, và mạng xã hội.
Cuốn sách đưa người đọc nhìn rộng ra khỏi hai lĩnh vực ứng dụng phổ biến hiện tại của blockchain là tiền tệ (blockchain 1.0) và hợp đồng thông minh (blockchain 2.0) để đến với một tương lai trong đó blockchain thâm nhập vào mọi khía cạnh đời sống con người, mang đến cho nhân loại những tiềm năng chưa từng có trong lịch sử. 
",199.000 đ,,NXB Đại Học Kinh Tế Quốc Dân,01-2018,16 x 24,Bìa Mềm,228.0,
Bóc Phốt Tài Chính,https://cdn0.fahasa.com/media/catalog/product/cache/1/small_image/600x600/9df78eab33525d08d6e5fb8d27136e95/i/m/image_244718_1_1861.jpg,Kinh tế học,Nguyễn Trọng Nhân,"
Giới thiệu tác giả
Tác giả Nguyễn Trọng Nhân sinh ra ở Vũng Tàu, học ở Úc. Là một người tự nhận là viết vì rảnh, rảnh tới độ chủ đề nào cũng tham gia. Muốn chinh phục thế giới nhưng chưa nghĩ ra và không thể.
Tác giả bắt đầu với những bài viết trên Facebook. Mục đích ban đầu là để thỏa mãn bản thân chứ không mong muốn gì. Qua những bài viết chia sẻ kiến thức, kinh nghiệm của bản thân về tài chinh, chứng khoán tác giả muốn muốn lan tỏa đến nhiều người hơn, vậy là ý tưởng cho chủ đề “Bóc Phốt Tài Chính” ra đời.
Giới thiệu nội dung sách 
Đây không phải cuốn sách dạy bạn lướt sóng chứng khoán, đây là cuốn sách giúp bạn nhìn rõ những góc tối, góc khuất của chứng khoán
Đây cũng không phải cuốn sách về tài chính đơn thuần, đây là cuốn sách giúp bạn giữ vững tâm thế giữa thời buổi tràn lan những nỗi bất an về tiền bạc.
Tiền 
- Nên để tiền vào đâu, phân chia tài sản thế nào?
- Đầu tư dài hạn, nói dễ làm khó, vì sao?
- Chứng khoán Việt Nam có an toàn hay thua Mỹ?
Hay đến những vấn đề cực “đời”
- Lương thấp không bao giờ nuôi được đam mê
- Thế hệ trẻ bỏ việc văn phòng để chạy Grab, thực tế hay hiểu sai?
- Con gái yêu vì tiền là thực dụng hay lẽ thường?
Phong cách viết đơn giản và dễ tiếp cận, “Bóc phốt tài chính” chính xác đã “lột trần” những khái niệm từ đơn giản cho đến phức tạp nhất trong lĩnh vực tài chính. Đây là cuốn sách dành cho tất cả mọi người, dù bạn là sinh viên, nhân viên hay làm trong những lĩnh vực ít tiếp xúc với chứng khoán thì vẫn hiểu được nội dung của cuốn sách. Những câu chuyện được tác giả “gần gũi hoá” trở nên thực tế và phản ánh đúng thực trạng đời sống hiện nay dưới góc nhìn tài chính.
“Thị trường sẽ luôn thay đổi dù có bạn hay không. Chỉ có một cách duy nhất để kiếm lời và tồn tại lâu dài trong thị trường. Đó là trở thành nhà đầu tư dài hạn nắm giữ một rổ cổ phiếu tạo ra sản phẩm giá trị thật. Còn không thì bạn chỉ đốt tiền và giao nó cho người khác”.
Cuốn sách này dành cho những ai muốn “giàu chậm nhưng chắc”. 
",189.000 đ,,NXB Dân Trí,2021,20.5 x 14 cm,Bìa Mềm,384.0,
Nền Kinh Tế Tăng Trưởng Và Sụp Đổ Như Thế Nào? (Tái Bản 2020),https://cdn0.fahasa.com/media/catalog/product/cache/1/small_image/600x600/9df78eab33525d08d6e5fb8d27136e95/i/m/image_195509_1_40495.jpg,Kinh tế học,"Peter D Schiff, Andrew J Schiff","
Nền Kinh Tế Tăng Trưởng Và Sụp Đổ Như Thế Nào?
Hàng ngày, tất cả chúng ta đều tham gia vào các hoạt động kinh tế. Các phương tiện thông tin đại chúng như truyền hình, báo chí, internet v.v… cũng đầy rẫy những bài viết, phân tích hay đưa tin về các sự kiện kinh tế.
Tuy nhiên, với đa số người dân, kinh tế học dường như vẫn là điều gì đó khó hiểu, trừu tượng, một lĩnh vực mà chỉ các “chuyên gia” mới biết và dám bàn đến mà thôi.
Chính vì lẽ đó, trong những năm gần đây nhiều học giả kinh tế nước ngoài đã bắt đầu biên soạn những cuốn sách đơn giản, dễ hiểu, nhằm giới thiệu đến độc giả đại chúng những khái niệm cơ bản nhất của kính tế học, hy vọng giúp lĩnh vực khô khan này trở nên gần gũi hơn với mọi người. Cuốn sách này cũng nằm trong số đó. 
",152.000 đ,,NXB Hồng Đức,2020,20.5 x 14.5 cm,Bìa Mềm,292.0,
"Elon Musk: Tesla, Spacex Và Sứ Mệnh Tìm Kiếm Một Tương Lai Ngoài Sức Tưởng Tượng (Tái Bản 2020)",https://cdn0.fahasa.com/media/catalog/product/cache/1/small_image/600x600/9df78eab33525d08d6e5fb8d27136e95/e/l/elon-musk_outline_23.2.2018-01.jpg,Kinh tế học,Ashlee Vance,"
Elon Musk: Tesla, Spacex Và Sứ Mệnh Tìm Kiếm Một Tương Lai Ngoài Sức Tưởng Tượng (Tái Bản 2020)
Trong cuốn Elon Musk: Tesla, SpaceX và sứ mệnh tìm kiếm một tương lai ngoài sức tưởng tượng, nhà báo công nghệ kỳ cựu Ashlee Vance đã mở cánh cửa đầu tiền nhìn vào cuộc sống phi thường của doanh nhân táo bạo nhất thung lũng Silicon. Được viết với độc quyền tiếp cận Musk, gia đình và bạn bè anh, cuốn sách lần theo cuộc hành trình của doanh nhân này, từ thuở nhỏ được nuôi dạy ở Nam Phi đến khi lên đến đỉnh cao của giới kinh doanh toàn cầu. Vance dành hơn 30 giờ trò chuyện với Musk và phỏng vấn gần 300 người để kể những câu chuyện đầy biến động về các công ty đang làm thay đổi thế giới mà Musk thành lập: PayPal, Tesla Motors, SpaceX và SolarCity, và để mô tả một người đàn ông đã tạo sức sống mới cho ngành công nghiệp Mỹ và thổi bùng tinh thần đổi mới ở một cấp độ khác, trong khi cũng tạo nên không ít kẻ thù trên con đường đó.
Vance dùng câu chuyện cuả Musk để khám phá một trong những câu hỏi trọng tâm trong thời đại của chúng ta: liệu quốc gia của những nhà phát minh sáng chế, thế lực đã dẫn dắt thế giới hiện đại suốt một thế kỷ có còn trụ nổi trong kỷ nguyên cạnh tranh toàn cầu khốc liệt? Anh khẳng định rằng Musk – một trong những nhận vật dị thường và ấn tượng nhất lịch sử kinh doanh Mỹ- là một sự hòa trộn đương đại của những nhà sáng chế huyền thoại và những nhà công nghiệp như Thomas Edison, Henry Ford, Howard Hughes và Steve Jobs. Hơn bất cứ doanh nhân nào khác, Musk cống hiến toàn bộ năng lượng và cược toàn bộ tương lai của anh cho việc kiến tạo một tương lai giàu mạnh và rộng mở cho thời hoàng kim của khoa học viễn tưởng. 
",239.000 đ,,NXB Thế Giới,2020,24 x 16 cm,Bìa Cứng,492.0,
Tạo Lập Kế Hoạch Kinh Doanh Hoàn Hảo,https://cdn0.fahasa.com/media/catalog/product/cache/1/small_image/600x600/9df78eab33525d08d6e5fb8d27136e95/i/m/image_175112.jpg,Kinh tế học,Colin Barrow,"
Mọi người vẫn thường nói, quá trình luyện tập tạo nên sự hoàn hảo. Tương tự, khâu chuẩn bị kế hoạch kinh doanh là hành động thực tiễn, giúp hình thành chiến lược khởi nghiệp, phát triển hoặc chuyển hướng một doanh nghiệp. Đó là cơ hội để bạn “xé nháp” trước khi bước vào thị trường.

Trong môi trường không khoan nhượng ngày nay, chúng ta cần tận dụng tất cả những sự may mắn mà mình có thể có được. Với mong muốn hạn chế lỗi lầm và ứng phó trước các tổ chức tài chính ngày càng khắt khe hơn trong việc lựa chọn doanh nghiệp để hỗ trợ, điểm khác biệt quan trọng – có khả năng tác động tới quyết định của bất cứ ai đang cần thông tin để đánh giá doanh nghiệp từ bên ngoài – chính là kế hoạch kinh doanh!

Lập kế hoạch kinh doanh không khó như bạn nghĩ. Để lập được kế hoạch kinh doanh, bạn không nhất thiết phải viết được luận văn tiến sĩ hay tiểu thuyết. Tạo lập kế hoạch kinh doanh hoàn hảo sẽ hướng dẫn bạn xuyên suốt quá trình, từng bước một. Những ý tưởng sẽ mãi là ý tưởng nếu bạn không biết cách trình bày và thuyết phục các nhà đầu tư rằng nó thực sự độc đáo và chắc chắn sẽ thành công. Một kế hoạch kinh doanh hoàn hảo, nghiêm túc và thú vị không những giúp bạn có được sự ủng hộ tài chính dồi dào mà còn khẳng định rằng, bạn nhất định sẽ thành công.

",90.000 đ,,NXB Thế Giới,2018,16 x 24,Bìa Mềm,280.0,
Chủ Nghĩa Tư Bản Có Ý Thức,https://cdn0.fahasa.com/media/catalog/product/cache/1/small_image/600x600/9df78eab33525d08d6e5fb8d27136e95/8/9/8935235214682.jpg,Kinh tế học,John Mackey,"
Chủ Nghĩa Tư Bản Có Ý Thức
Chủ nghĩa tư bản có ý thức mang đến một kịch bản hấp dẫn về chủ nghĩa tư bản sau mấy trăm năm phát triển,với một tương lai trước mắt đầy rộng mở.
Có bốn nguyên lý mang tính nền tảng của Chủ nghĩa tư bản có ý thức: mục đích cao đẹp hơn, tích hợp các bên có lợi ích liên quan, nền văn hóa và lãnh đạo có ý thức.Đó không chỉ là chiến thuật hay chiến lượcđể phục vụ kinh doanh trước mắt, mà chính là đại diện cho những nhân tố thiết yếu của một triết lý kinh doanh hòa hợp, lâu dài, bền vững, lý tưởng, có thể giúp tất cả các lãnh đạo doanh nghiệp, các doanh nhân khởi nghiệpmột bộ khung cần thiết, đúng lúc để xây dựng và điều hành những doanh nghiệp mạnh mẽ, có ý thức, cân bằng giữa lợi nhuận và đạo đức xã hội, mang lại ý nghĩa cho sự tồn tại của doanh nghiệp và cuộc đời doanh nhân.
“Trong liều thuốc giải độc kỳ diệu cho sự thừa thãi những cuốn sách gần đây về việc chủ nghĩa tư bản đang khủng hoảng, Mackey và Sisodia đưa ra tầm nhìn thuyết phục và đầy cảm hứng về dạng thức mới của chủ nghĩa tư bản dựa trên giá trị và được thúc đẩy bởi mục đích. Đây là cuốn sách hết sức đáng đọc cho những ai còn chưa bị thuyết phục rằng những cách làm kinh doanh kiểu cũ đơn giản là không đủ.”
--- Paul Polman, CEO, Unilever 
",135.000 đ,,NXB Tri Thức,12-2017,16 x 24,Bìa Mềm,374.0,
Chiến Tranh Tiền Tệ - Ai Thực Sự Là Người Giàu Nhất Thế Giới? (Phần I),https://cdn0.fahasa.com/media/catalog/product/cache/1/small_image/600x600/9df78eab33525d08d6e5fb8d27136e95/c/h/chien-tranh-tien-te-phan1-bia-truoc_taiban_.jpg,Kinh tế học,Song Hong Bing,"
Chiến Tranh Tiền Tệ - Ai Thực Sự Là Người Giàu Nhất Thế Giới?
 Thông tin tác giả:
Song Hong Binh (Tống Hồng Binh) sinh năm 1968 tại Tứ Xuyên, Trung Quốc. Ông là tác giả của rất nhiều cuốn sách bán chạy, là học giả nghiên cứu tài chính thế giới và cũng là Viện trưởng của Viện nghiên cứu Kinh tế Tài chính Hoàn cầu (Bắc Kinh). 
Thông tin tác phẩm:
Phần lớn chúng ta thường nghĩ sự hiện diện của đồng tiền trong cuộc sống là một lẽ đương nhiên, như không khí hay nước vậy. Rất ít người trong chúng ta hiểu được nguồn gốc của tiền bạc cũng như sự sinh tồn và phát triển của đồng tiền.  Một khi đọc “Chiến tranh tiền tệ - Ai thật sự là người giàu nhất thế giới” bạn sẽ phải giật mình nhận ra một điều kinh khủng rằng, đằng sau những tờ giấy bạc chúng ta chi tiêu hàng ngày là cả một thế lực ngầm đáng sợ - một thế lực bí ẩn với quyền lực siêu nhiên có thể điều khiển cả thế giới rộng lớn này.  “Chiến tranh tiền tệ - Ai thật sự là người giàu nhất thế giới” đề cập đến một cuộc chiến khốc liệt, không khoan nhượng và dai dẳng giữa một nhóm nhỏ các ông trùm tài chính – đứng đầu là gia tộc Rothschild – với các thể chế tài chính của nhiều quốc gia. Đó là một cuộc chiến mà đồng tiền là súng đạn và mức sát thương thật sự ghê gớm.   Đồng thời, “Chiến tranh tiền tệ - Ai thật sự là người giàu nhất thế giới” còn giúp bạn hiểu thêm nhiều điều, rằng Bill Gates chưa phải là người giàu nhất hành tinh, rằng tỉ lệ tử vong của các tổng thống Mỹ lại cao hơn tỉ lệ tử trận của binh lính Mỹ ngoài chiến trường, hay vì sao phố Wall lại mạo hiểm đổ hết vốn liếng của mình cho việc “đầu tư” vào Hitler.   Là một cuốn sách làm sửng sốt những ai muốn tìm hiểu về bản chất của tiền tệ, để từ đó nhận ra những hiểm họa tài chính tiềm ẩn nhằm chuẩn bị tâm lý cho một cuộc chiến tiền tệ “không đổ máu”, “Chiến tranh tiền tệ - Ai thật sự là người giàu nhất thế giới” còn phơi bày những âm mưu của các nhà tài phiệt thế giới trong việc tạo ra những cơn “hạn hán”, “bão lũ” về tiền tệ để thu lợi nhuận. Cuốn sách cũng đề cập đến sự phát triển của các định chế tài chính – những cơ cấu được xây dựng nhằm đáp ứng nhu cầu phát triển vũ bão của nền kinh tế toàn cầu. Gấp cuốn sách lại, có thể bạn đọc sẽ có nhiều tâm trạng khác nhau. Đối với một số người, đó có thể là sự sợ hãi thế lực tài chính quốc tế và cảm giác bất an về sự chi phối của thế lực này. Với số khác thì đó có thể là một cảm giác thú vị khi khám phá ra sự thật trần trụi để từ đó có cách nhìn nhận khác nhằm xây dựng cho mình những kế hoạch đầu tư một cách hiệu quả nhất. Và cho dù bạn có lo sợ hay cảm thấy tò mò, thú vị thì “Chiến tranh tiền tệ - Ai thật sự là người giàu nhất thế giới” cũng là một cuốn sách đáng đọc. Một cuốn sách bổ ích cho các chuyên gia quản lý tài chính, các nhà quản trị doanh nghiệp, các nhà đầu tư nhỏ, các giáo viên giảng dạy về tài chính – ngân hàng cũng như sinh viên các trường kinh tế.   
",150.000 đ,,NXB Lao Động,2020,24 x 16 cm,Bìa Mềm,532.0,
Nợ Nần Và Quỷ Dữ,https://cdn0.fahasa.com/media/catalog/product/cache/1/small_image/600x600/9df78eab33525d08d6e5fb8d27136e95/i/m/image_195509_1_9786.jpg,Kinh tế học,Adair Turner,"
Cuốn sách này nói, việc chúng ta tin rằng: tăng trưởng tín dụng là cần thiết để thúc đẩy tăng trưởng kinh tế; và tăng trưởng nợ sẽ không có vấn đề gì nếu chúng ta có thể duy trì lạm phát ở mức thấp là hoàn toàn sai lầm. Thực tế là tăng trưởng tín dụng không đi cùng với tăng trưởng kinh tế, mà ngược lại, nó khiến giá bất động sản tăng lên và dẫn đến khủng hoảng tài chính và suy thoái.
Nợ nần và Quỷ dữ cho thấy lý do tại sao chúng ta cần thay đổi tư duy về vấn đề nợ công và tiền pháp định, đồng thời kiểm soát chặt chẽ sự phát triển của nợ tư nhân. 
",186.000 đ,,NXB Hồng Đức,2019,16 x 24 cm,Bìa Mềm,376.0,
